,ASDC,B Cell,CD1C,CLEC9A,Eccrine,Endothelial Cell,Fibroblast,Keratinocyte,LC,MDSC,Mac,Melanocyte,Multiplet,NK,PDC,Pilosebaceous,TSK,Tcell,Tumor_KC_Basal,Tumor_KC_Cyc,Tumor_KC_Diff
15x47,0.011245633,0.011056044,0.13078389,0.04874414,0.053440712,0.004106113,0.017251633,0.24733305,0.061326105,0.013415779,0.08109435,0.03325371,0.027124353,0.004025392,0.030352773,0.033343468,0.009949045,0.032333832,0.04239884,0.02538133,0.08203986
15x49,0.012629697,0.00427467,0.1354731,0.035176195,2.1841113e-06,3.637097e-05,0.021732852,0.27686474,0.08139544,0.008716127,0.105233006,0.025751032,0.009008914,0.0001634609,0.035574164,0.052543443,0.012819052,0.03435942,0.046324853,0.025525928,0.0763953
15x51,0.0149918785,0.009871596,0.12547944,0.03302201,0.0026123456,0.006063537,0.027346617,0.24568138,0.07223024,0.014577012,0.09992857,0.02611058,0.013806721,0.005600071,0.04073635,0.054733496,0.015230862,0.040684212,0.04645372,0.028741434,0.07609787
16x16,0.00870525,0.0224169,0.10284718,0.017987585,4.970507e-05,0.005407721,0.030019054,0.21100172,0.0540861,0.024374519,0.10008834,0.028749956,0.034013756,0.0033771042,0.006000049,0.07159759,0.048262533,0.059517704,0.045049597,0.043237153,0.08321046
16x18,0.009408387,0.010416802,0.12553047,0.019745974,4.4755843e-06,0.01089611,0.043378204,0.26503527,0.060546294,0.013352938,0.073943526,0.025227495,0.028113648,0.002342866,0.0032698598,0.05218926,0.021584228,0.057418734,0.04645809,0.044581033,0.086556315
16x20,0.008764937,0.008055636,0.11231746,0.01958484,2.5019933e-06,0.010267522,0.041096646,0.25812888,0.059996504,0.015144453,0.08465439,0.026081154,0.048720874,0.0022115156,0.005184975,0.056097575,0.0096865995,0.058813896,0.04578018,0.043693107,0.08571629
16x22,0.016557964,0.009876332,0.10273121,0.021699795,0.0020611933,0.012003647,0.042555217,0.2417963,0.058705837,0.018512443,0.08395961,0.027009875,0.040626206,0.004597544,0.009987498,0.05853529,0.010266103,0.06044585,0.048734754,0.045242,0.084095396
16x24,0.009838421,0.0155168865,0.10274047,0.021340938,4.212664e-06,0.004772512,0.036989257,0.2232554,0.05581778,0.020078178,0.0980661,0.025565764,0.05054056,0.0033014806,0.007566431,0.06682204,0.016916303,0.060311176,0.047699485,0.044595726,0.08826092
16x26,0.011170154,0.015758604,0.1015249,0.01983183,7.945345e-06,0.0060863853,0.031284638,0.22503516,0.049807943,0.021002306,0.10199416,0.023032065,0.046939876,0.0031374353,0.0091153765,0.06416485,0.028373633,0.06315665,0.045493204,0.043416843,0.08966601
16x28,0.010395721,0.014536701,0.09992863,0.01747401,5.5989144e-06,0.0073918453,0.035341192,0.22082622,0.054519977,0.018189574,0.102309905,0.025200525,0.05222273,0.0030346035,0.006840187,0.065024026,0.020118056,0.06656979,0.048545633,0.043043576,0.088481426
16x30,0.0097614685,0.009011311,0.098755844,0.01592255,6.057297e-06,0.008044193,0.034338757,0.22551957,0.057126697,0.0245834,0.10229315,0.037465308,0.04838833,0.0025309462,0.004633945,0.057036795,0.013482502,0.06510555,0.047397807,0.046255715,0.09234019
16x32,0.0134785045,0.008919033,0.116899595,0.010524992,9.132657e-06,0.009748304,0.043170236,0.22617434,0.046614565,0.025094926,0.09767006,0.028551456,0.039003775,0.0030283919,0.0038598997,0.056263905,0.018947326,0.06501271,0.04099061,0.054098684,0.09193956
16x34,0.008540249,0.010105973,0.10046134,0.011914447,6.0091506e-06,0.0155545445,0.040466655,0.22498469,0.045408167,0.021674342,0.11298655,0.022820339,0.07405365,0.0030779238,0.0055219713,0.05881584,0.007300736,0.06797341,0.044539247,0.03787606,0.08591789
16x36,0.0091559095,0.009096206,0.07926558,0.014163055,4.9818473e-06,0.020627962,0.029073862,0.22797437,0.042113498,0.027057715,0.1423627,0.009126292,0.08017954,0.007051034,0.008291919,0.05424547,0.0074735484,0.07884666,0.045583602,0.029980972,0.07832515
16x38,0.0106370095,0.03461479,0.08594257,0.010016326,1.8626693e-05,0.020947225,0.038294647,0.24899971,0.03992214,0.013933093,0.13210678,0.0066232984,0.052035846,0.011793075,0.046704948,0.044333037,0.0066345986,0.053469073,0.040063586,0.024259523,0.07865007
16x40,0.010168731,0.030241035,0.09832179,0.016409803,7.860451e-06,0.011828536,0.045453943,0.206848,0.054529607,0.02678302,0.124442205,0.010574609,0.0390933,0.018391915,0.009785159,0.0652526,0.009658374,0.057924405,0.040921114,0.029449029,0.093914896
16x42,0.014414165,0.020046448,0.11466605,0.02747743,5.382752e-06,0.007052045,0.03489712,0.21190675,0.0658103,0.016584076,0.113044694,0.023696072,0.01795354,0.007377234,0.017115507,0.07091108,0.013716026,0.056417767,0.05558715,0.027954929,0.08336617
16x44,0.015280013,0.011114284,0.12339795,0.037551735,0.0017880715,0.008267859,0.023072923,0.23822285,0.07420577,0.013385241,0.103764735,0.029492045,0.013908066,0.006726746,0.033271898,0.052718624,0.018259684,0.038621195,0.05193837,0.029307054,0.07570482
16x46,0.018174011,0.00846547,0.124684036,0.039312076,0.015245928,0.005934608,0.0212389,0.25003332,0.07862636,0.014194873,0.09147133,0.037578784,0.0131261265,0.0056569483,0.03045868,0.045740362,0.016057778,0.036530957,0.047018755,0.02788468,0.072566025
16x48,0.01884568,0.008227527,0.12383577,0.036233887,0.009742005,0.012269904,0.027473157,0.25242838,0.07889493,0.013553312,0.089917235,0.031445928,0.016144479,0.0065889354,0.030166462,0.045641214,0.013302611,0.038107447,0.044871703,0.028418945,0.07389046
16x50,0.01502929,0.0084463805,0.13070999,0.029702991,4.348946e-06,0.004492325,0.028950602,0.2645449,0.0774994,0.012580894,0.09981161,0.0280775,0.012076081,0.0035397455,0.026390625,0.057057604,0.011991632,0.040978827,0.044751916,0.026638111,0.07672525
17x15,0.011074348,0.01566146,0.09652724,0.019856518,0.0015771687,0.006415554,0.023884527,0.21217886,0.052148752,0.030018147,0.103617586,0.029226976,0.03134905,0.004429893,0.009262751,0.064855695,0.054396283,0.05902256,0.043942377,0.049620263,0.08093397
17x17,0.008729473,0.015204489,0.11339632,0.016842913,2.0098587e-06,0.011067706,0.04405207,0.24893673,0.060114298,0.01499617,0.08414823,0.019363383,0.036434054,0.0016257779,0.0026044033,0.057566907,0.023431595,0.06578309,0.046119764,0.040200785,0.08937989
17x19,0.012136232,0.008022313,0.10862419,0.021029422,0.0025090885,0.018165095,0.05003774,0.24683568,0.06941177,0.015173567,0.07520793,0.023806926,0.047601957,0.007381257,0.00553036,0.05185976,0.010986272,0.05871886,0.047188632,0.037527833,0.08224512
17x21,0.012053358,0.007864369,0.10675866,0.021148073,5.4138975e-05,0.0216405,0.04139384,0.23590815,0.058119353,0.017308453,0.08437331,0.021856558,0.055304363,0.0068147937,0.0062776087,0.05647562,0.009617128,0.06103597,0.04679094,0.04468383,0.08452096
17x23,0.009595632,0.009537125,0.101800434,0.020389648,1.2591064e-05,0.0070100175,0.035515442,0.22696489,0.05509728,0.023850601,0.09784032,0.035784464,0.056622658,0.0027653594,0.005938223,0.06417809,0.011110775,0.059960928,0.047531858,0.04130976,0.08718396
17x25,0.010742905,0.011413362,0.10390804,0.018809343,3.906866e-06,0.011986554,0.033005472,0.22095037,0.052218556,0.019728987,0.09992095,0.024404507,0.05468055,0.0032497756,0.007220222,0.062327746,0.014158115,0.06383849,0.052962705,0.045857437,0.088612
17x27,0.011046064,0.0087220585,0.10722816,0.016738283,7.1846957e-06,0.01633775,0.038084418,0.22391781,0.05366137,0.017888704,0.093286924,0.019209065,0.062049087,0.0049021128,0.005571032,0.060281258,0.013442027,0.06308039,0.051630553,0.042914804,0.09000092
17x29,0.010111935,0.012041172,0.10264539,0.01617648,3.6124186e-06,0.009959386,0.0403732,0.21477804,0.054543324,0.01662059,0.097448766,0.01907326,0.051466968,0.00202677,0.006386702,0.061494224,0.022437138,0.06692003,0.054419473,0.05187194,0.089201614
17x31,0.00832194,0.0065152054,0.10189942,0.014351241,1.1366713e-05,0.008094271,0.037757196,0.21923564,0.061203852,0.024551962,0.10128123,0.034028005,0.044485793,0.0020176026,0.003944176,0.062430102,0.010292938,0.068342686,0.047418185,0.06141865,0.08239854
17x33,0.010889669,0.018525118,0.10475973,0.013725555,5.1186325e-06,0.029565303,0.040743567,0.22920266,0.045780234,0.016145108,0.09722362,0.013919122,0.073483355,0.0024585584,0.004673442,0.051994067,0.008554803,0.069063604,0.0439538,0.04036484,0.08496883
17x35,0.010275162,0.0068274736,0.09327254,0.009712524,4.7609246e-06,0.03381173,0.04486586,0.23445027,0.047172055,0.020597495,0.11268531,0.009290378,0.07425447,0.0043198667,0.005120603,0.04655414,0.0050472263,0.08597518,0.041837674,0.030897774,0.083027504
17x37,0.020124547,0.0208105,0.08026909,0.009030621,8.0833615e-06,0.01786573,0.03952178,0.26287383,0.0391377,0.0164007,0.15304281,0.007783686,0.05224663,0.015010322,0.016562462,0.046804976,0.008075776,0.07670669,0.032288413,0.018520834,0.066914804
17x39,0.012978839,0.06582403,0.09389517,0.009481355,7.942799e-06,0.013995606,0.038114272,0.22115745,0.041475628,0.013527492,0.14065564,0.006249149,0.057747465,0.02588485,0.01586643,0.051816016,0.0070436,0.04685051,0.034186337,0.020124692,0.083117545
17x41,0.012233651,0.02108442,0.10825721,0.025603319,1.06406005e-05,0.01084725,0.032877948,0.21079525,0.06163184,0.018436993,0.12118288,0.025582066,0.026324743,0.008773712,0.017050602,0.0623325,0.012132603,0.05535947,0.047031976,0.03274576,0.08970519
17x43,0.016851611,0.012847751,0.12395592,0.036788918,0.00012790806,0.0133827375,0.025797168,0.22684477,0.06961387,0.013989695,0.10587012,0.028195892,0.01423352,0.0058722934,0.027958294,0.05543181,0.01561596,0.044601507,0.05175562,0.02944955,0.080815054
17x45,0.017191347,0.008260161,0.12410528,0.04757376,0.0033853212,0.00638486,0.018922376,0.25026485,0.0738732,0.011953148,0.096543305,0.025779827,0.013225075,0.0058047087,0.051609498,0.043756105,0.019697344,0.031188788,0.050133362,0.02966804,0.0706796
17x47,0.022070507,0.006825266,0.11921326,0.04168673,0.0038329875,0.010221909,0.026696943,0.25287852,0.088326864,0.011764246,0.08706329,0.031133097,0.012350441,0.005819141,0.032499164,0.046099365,0.016805412,0.03715392,0.048236106,0.028772434,0.07055039
17x49,0.02359314,0.007831231,0.123543054,0.031849835,0.003255344,0.018632427,0.032327946,0.25639364,0.07886148,0.012851597,0.085760914,0.02903939,0.013924443,0.0069777165,0.028070455,0.047508486,0.011897812,0.040042847,0.044325538,0.029163882,0.07414886
17x51,0.016586715,0.009151018,0.12679926,0.033321947,0.001962785,0.011508353,0.026199933,0.24871902,0.07594352,0.014767795,0.09703781,0.027948132,0.0137953255,0.0064726146,0.029800575,0.05491565,0.014999154,0.040799726,0.04638481,0.0275099,0.075375915
18x14,0.01128713,0.01979166,0.099287234,0.020205148,0.0017122303,0.007217917,0.026872687,0.202325,0.052091505,0.022941783,0.107281335,0.028158356,0.04105198,0.004572788,0.009815902,0.06105786,0.04904667,0.05891106,0.04394677,0.04505089,0.08737415
18x16,0.007024627,0.008239934,0.10730103,0.015111245,3.1335187e-06,0.0063769384,0.039528985,0.22867768,0.0674936,0.022719583,0.088421226,0.032171097,0.023200259,0.0010798611,0.002625438,0.065060385,0.038717464,0.061809458,0.041465692,0.046108298,0.096864104
18x18,0.012262729,0.007681625,0.10958419,0.01939645,0.002064463,0.022282064,0.052752674,0.23929116,0.06747539,0.014337479,0.07333702,0.020537302,0.040770367,0.00584562,0.005358577,0.0500547,0.011435228,0.064782225,0.046826586,0.037269726,0.096654385
18x20,0.0133903315,0.0061863,0.10528437,0.020568736,9.0178055e-06,0.034394257,0.042016372,0.23842989,0.05820216,0.0143170385,0.08008304,0.015674125,0.058319617,0.025373757,0.003970019,0.04775329,0.009486871,0.05681146,0.045425374,0.03870917,0.08559489
18x22,0.009850404,0.012320676,0.098919824,0.023353348,1.6198032e-05,0.008142137,0.03282582,0.23710345,0.05827732,0.025020532,0.09305488,0.03210759,0.0420435,0.004047105,0.008030359,0.06783608,0.0145402495,0.05750645,0.04718006,0.046859656,0.08096443
18x24,0.010683954,0.0081838975,0.10380355,0.022010855,4.713759e-06,0.013541254,0.03611888,0.21995747,0.059014145,0.019608717,0.08565923,0.03839599,0.0592207,0.00200084,0.005099093,0.056875482,0.0110735735,0.059445553,0.048603203,0.047788627,0.09291017
18x26,0.0149995005,0.0068201325,0.10887004,0.016606774,5.7227776e-06,0.021626426,0.040658444,0.22341082,0.056683306,0.01691784,0.08624534,0.014965408,0.06487936,0.002898425,0.005458279,0.05803768,0.00933116,0.06369727,0.048591252,0.046313714,0.09298316
18x28,0.010992172,0.008024199,0.12258354,0.013801678,3.876925e-06,0.019450024,0.04126453,0.22485061,0.053660735,0.015172756,0.09268439,0.022773808,0.052022368,0.0040557343,0.005093897,0.05667987,0.00976842,0.059179243,0.06532877,0.042037345,0.080571935
18x30,0.009454822,0.010051586,0.09597601,0.015874216,4.700404e-06,0.012626794,0.039624456,0.21599664,0.05411745,0.019695181,0.10044906,0.01764114,0.06376542,0.0022918144,0.0066276593,0.06448873,0.016668988,0.07256199,0.047078453,0.04913407,0.08587077
18x32,0.012336267,0.008392826,0.0945339,0.013802715,5.9804697e-06,0.028041692,0.035674106,0.2180238,0.05562825,0.017017117,0.09098832,0.013001661,0.07950333,0.002506683,0.0054970183,0.053558093,0.012385461,0.07865151,0.047902286,0.04510303,0.087445974
18x34,0.013821276,0.008318565,0.099038534,0.01155403,5.5201813e-06,0.027590774,0.054726545,0.23237862,0.05087865,0.01568137,0.09831677,0.007909757,0.0642881,0.0029934056,0.005536911,0.04508039,0.0062589264,0.08517457,0.04729487,0.03604332,0.087109126
18x36,0.013768884,0.0136261135,0.09606621,0.008538918,7.026852e-06,0.01677619,0.044789232,0.26154727,0.035739884,0.016277704,0.14022012,0.009001962,0.055586264,0.008022622,0.011988819,0.05164754,0.007546424,0.09443766,0.031656973,0.019807016,0.06294716
18x38,0.027045282,0.03227982,0.08062834,0.0062251147,2.4034175e-06,0.013516007,0.04457656,0.24187377,0.03344761,0.017227314,0.14555994,0.0057363375,0.057585925,0.029008668,0.010065873,0.053372197,0.011210669,0.060535457,0.027500097,0.016429525,0.08617312
18x40,0.010623141,0.037203185,0.11481471,0.017890787,0.0012740592,0.014400219,0.03539507,0.21136945,0.052555375,0.013915074,0.116066255,0.010362286,0.054696213,0.011820724,0.022154637,0.04846843,0.007664586,0.051730517,0.040990148,0.029437149,0.09716792
18x42,0.014508854,0.03126752,0.117627814,0.029591348,2.715216e-05,0.0068726707,0.032127187,0.21885876,0.06668841,0.015558736,0.1096123,0.02541017,0.018371996,0.0059133624,0.021597747,0.059492756,0.01354959,0.049090695,0.047239706,0.029142482,0.08745072
18x44,0.016854139,0.009213032,0.12582159,0.049724538,1.506274e-05,0.0055287783,0.021423195,0.23348373,0.07680956,0.011839514,0.10080203,0.027255177,0.012481183,0.005392683,0.040411193,0.05127671,0.01769961,0.03435751,0.054566413,0.029542902,0.07550143
18x46,0.022203173,0.0064057205,0.12686503,0.04118254,0.0012967569,0.017316835,0.02042286,0.2531414,0.080193885,0.010893952,0.09126697,0.027428847,0.012987058,0.0062227747,0.035990216,0.04545449,0.017800855,0.037221413,0.04755992,0.02843012,0.06971523
18x48,0.018171398,0.007729225,0.11275269,0.03590494,0.0018928224,0.0106164,0.02409362,0.25511625,0.10318591,0.014923768,0.08524661,0.05414053,0.011280764,0.005546188,0.018399086,0.04691181,0.012429229,0.037025906,0.044240266,0.029055929,0.07133665
18x50,0.016813513,0.00578195,0.13192695,0.033747118,2.6500818e-06,0.0048074983,0.028145267,0.26949292,0.08380446,0.010742551,0.09442246,0.023514725,0.009789168,0.0029714543,0.031602114,0.052986864,0.01284809,0.038297206,0.047584247,0.026873082,0.07384573
18x52,0.017741568,0.008731531,0.12376712,0.038170647,0.0019254723,0.0054737465,0.022368751,0.2537717,0.08124524,0.013126959,0.09659808,0.026270838,0.012453336,0.006766252,0.0405378,0.049878836,0.019570105,0.034634195,0.048350632,0.028196666,0.070420556
19x13,0.0117405895,0.019279279,0.10592068,0.020871673,0.00204618,0.006413254,0.02438331,0.20509274,0.047040675,0.028559215,0.10322689,0.029838225,0.04541935,0.004791812,0.009208385,0.06577927,0.040650565,0.0509754,0.04070864,0.050867263,0.08718656
19x15,0.013285863,0.011009472,0.10759346,0.016603123,5.845149e-06,0.018113796,0.040101983,0.23697637,0.060170934,0.01689257,0.0888854,0.016873933,0.03355271,0.004674987,0.008271091,0.055718824,0.026194356,0.066236176,0.045636486,0.039784927,0.09341771
19x17,0.013148467,0.0066128992,0.10272577,0.022173977,4.4850635e-06,0.029242184,0.042259928,0.21981762,0.08459085,0.013430929,0.07304522,0.02468911,0.040761884,0.0064788894,0.0054966016,0.046191633,0.013878235,0.05884259,0.05280971,0.043579724,0.10021933
19x19,0.014493972,0.006841713,0.1068285,0.023601219,4.868036e-06,0.02915495,0.041625887,0.2372323,0.058348734,0.013889951,0.07955376,0.015398986,0.053215828,0.007129609,0.0055963537,0.056041762,0.010341807,0.064177625,0.048897825,0.041143283,0.08648114
19x21,0.010676981,0.0077160452,0.10584513,0.034880437,5.59712e-06,0.014530395,0.033883046,0.23927473,0.0636406,0.02471204,0.082175806,0.033601172,0.048444368,0.006409852,0.004661054,0.055502377,0.012366281,0.04673354,0.05239483,0.049159154,0.073386535
19x23,0.0101752365,0.01051799,0.10256377,0.020542441,1.9495246e-05,0.009705497,0.03750438,0.22126263,0.061865307,0.02093662,0.08936666,0.03286981,0.0567806,0.0026039649,0.0053349445,0.06130939,0.016138902,0.06288894,0.046158303,0.040767692,0.09068751
19x25,0.025060656,0.007511879,0.10808806,0.021219531,2.7111568e-05,0.036667984,0.035113484,0.23230837,0.057387676,0.012040075,0.070648186,0.014340071,0.06967104,0.0033875792,0.005717263,0.042346787,0.0098711755,0.05626345,0.04308279,0.05883542,0.09041143
19x27,0.014598251,0.0063524405,0.10819881,0.017923359,7.7223485e-06,0.014926385,0.045023102,0.2281818,0.05587204,0.016743172,0.08835408,0.014570678,0.058610614,0.0026575718,0.00578039,0.0642106,0.010695526,0.06757257,0.045296673,0.04282141,0.09160279
19x29,0.011604296,0.0075607877,0.106365465,0.017931798,1.0828846e-05,0.028512858,0.03763532,0.22292109,0.058522895,0.014661583,0.08473266,0.023226062,0.06282086,0.0031478687,0.0049554957,0.05583833,0.009454884,0.073157154,0.05127825,0.039674684,0.08598681
19x31,0.01141798,0.011351625,0.09996917,0.014959622,6.0297657e-06,0.006837519,0.029892452,0.20534478,0.04491029,0.0226382,0.10383135,0.021413645,0.07475089,0.0018022564,0.0053132456,0.0646574,0.027303884,0.06972268,0.04160362,0.056919012,0.08535432
19x33,0.0099139875,0.009544633,0.09937138,0.014087105,9.742936e-06,0.019218666,0.04466444,0.22872454,0.050137144,0.016108997,0.09500209,0.011888614,0.07241172,0.0036891042,0.011886216,0.050064053,0.009808074,0.083492085,0.046585985,0.035545412,0.08784594
19x35,0.026976809,0.013029311,0.11041272,0.010826688,0.0021463356,0.011476871,0.043638367,0.25848228,0.03545051,0.019432168,0.10644669,0.015908077,0.048004307,0.005797052,0.0072168834,0.05312165,0.010450757,0.074087836,0.0412927,0.035454422,0.070347525
19x37,0.015261624,0.017051626,0.07695986,0.008134656,4.3072218e-05,0.008469733,0.04041099,0.24464232,0.034870453,0.020830894,0.16620582,0.009668201,0.05998479,0.012813558,0.008546772,0.07000489,0.0080741225,0.08635405,0.026750457,0.019754529,0.065167606
19x39,0.020218814,0.06552581,0.09263936,0.010096564,0.004063312,0.01246535,0.035849407,0.21414866,0.037897106,0.011279176,0.12458718,0.010278263,0.07681886,0.016149456,0.0097356215,0.05732781,0.0063125435,0.0515547,0.034894608,0.019393131,0.088764325
19x41,0.013269619,0.01718921,0.10911406,0.027748676,0.005127761,0.013178226,0.029153796,0.22075732,0.05513809,0.017226292,0.11391729,0.019984638,0.03721797,0.0065874984,0.027125053,0.05216072,0.009912135,0.05536359,0.04434034,0.029452533,0.09603516
19x43,0.019419499,0.01111227,0.1250129,0.045221366,5.023561e-05,0.009971504,0.023973648,0.22825563,0.07517084,0.012926878,0.10246621,0.025004776,0.013615991,0.00623406,0.0364955,0.053023256,0.015447882,0.038220033,0.050309565,0.030033143,0.07803491
19x45,0.017410481,0.0078481855,0.123842485,0.04847864,0.00089970184,0.005318389,0.021797478,0.24942195,0.08220573,0.011372192,0.09534019,0.028117802,0.011936649,0.0055774995,0.043162815,0.04792521,0.01722072,0.03309588,0.05026077,0.031168735,0.06759849
19x47,0.017416038,0.00836487,0.12087405,0.033043135,1.4204589e-05,0.009658255,0.029318055,0.2552711,0.08357401,0.013953016,0.09383473,0.037149232,0.013096486,0.006230687,0.022435745,0.053060424,0.013126296,0.04256695,0.045647528,0.02742361,0.073941484
19x49,0.017045513,0.010114318,0.11838343,0.03194737,0.0019196859,0.005345315,0.033788763,0.2534358,0.088666424,0.0141664175,0.08971822,0.03490942,0.012908674,0.0057212394,0.021459416,0.054733943,0.013103525,0.043474462,0.046164732,0.029384995,0.073608294
19x51,0.017279606,0.009291011,0.1253142,0.037805654,0.0022702753,0.0045174817,0.024951663,0.2530197,0.08419645,0.013332565,0.09334552,0.025897114,0.012594899,0.0065451614,0.040944975,0.049981304,0.018083235,0.034831077,0.047242977,0.028748816,0.06980635
20x12,0.011757637,0.026594404,0.10466464,0.01854643,0.0017417208,0.0056360685,0.024187846,0.20316693,0.047844525,0.026055932,0.1088034,0.03156359,0.041951697,0.004543607,0.00867759,0.06322183,0.052101474,0.050836224,0.041241735,0.039631892,0.087230794
20x14,0.0119312005,0.01019414,0.11228036,0.015527664,1.2000867e-06,0.014827881,0.039792184,0.2386684,0.05830886,0.012790957,0.09574739,0.016096802,0.043760438,0.00011165986,0.004096583,0.054375164,0.02551845,0.06426178,0.047085516,0.038767833,0.09585548
20x16,0.016786713,0.010214316,0.1044868,0.01827979,2.0853531e-05,0.025718514,0.044299636,0.22197074,0.060819726,0.013295458,0.08528838,0.013997683,0.04580864,0.024824634,0.007175266,0.049055673,0.021872966,0.04881976,0.055297095,0.038987122,0.09298022
20x18,0.018977407,0.0058470448,0.11215345,0.020168638,1.0237235e-05,0.047063943,0.039937116,0.2301312,0.06788214,0.011555259,0.07099346,0.013650382,0.050919753,0.0059164385,0.005793669,0.045018602,0.010763,0.063738436,0.049593378,0.035783917,0.09410253
20x20,0.021239763,0.0049821944,0.11374878,0.023649786,7.4987424e-06,0.04672952,0.03491463,0.23099914,0.057428945,0.012715219,0.07410485,0.012167303,0.05785405,0.004572115,0.0057176324,0.041079678,0.009458092,0.060768954,0.055591777,0.0426093,0.08966072
20x22,0.010513089,0.014644072,0.11487855,0.022393543,6.7409865e-06,0.013988232,0.037978202,0.218433,0.0587559,0.02350959,0.08899248,0.023772737,0.038784385,0.0030879977,0.004622425,0.057588134,0.03262367,0.05994291,0.04987079,0.038472455,0.08714109
20x24,0.02110552,0.006308402,0.10577139,0.022870643,8.094728e-06,0.03335904,0.04813675,0.22514606,0.06242244,0.01180608,0.07373025,0.012586956,0.059578124,0.0022474083,0.0066039236,0.04306061,0.011391763,0.064750224,0.047513094,0.048002582,0.093600675
20x26,0.028596286,0.0073332554,0.10513602,0.018097939,6.0490845e-05,0.023388317,0.043885056,0.24003866,0.057341807,0.013088753,0.078503974,0.0153902685,0.0553383,0.004229804,0.008375507,0.05128182,0.010428245,0.06437526,0.043297395,0.03728294,0.09452988
20x28,0.010910492,0.008793983,0.11833785,0.01813657,4.0258537e-06,0.014586331,0.038970545,0.22888139,0.057290856,0.018202426,0.08303348,0.024157234,0.05029754,0.0039271703,0.0061307377,0.07069262,0.012350999,0.059275087,0.046870675,0.048043616,0.08110636
20x30,0.0091908015,0.016957989,0.10141597,0.019366428,2.196563e-05,0.007406377,0.034699146,0.216521,0.0660767,0.023646047,0.08640497,0.04483547,0.05583781,0.0029931888,0.005485925,0.0612242,0.014300958,0.055820238,0.042905156,0.044751346,0.0901383
20x32,0.0064288336,0.011576211,0.087415725,0.017788691,7.1912054e-06,0.0047867,0.028306529,0.21068412,0.05801906,0.027788619,0.100945674,0.04072216,0.06668706,0.0019035094,0.012997709,0.061110616,0.012881784,0.062464736,0.043872587,0.05328865,0.09032389
20x34,0.008672524,0.020937992,0.097647436,0.010564048,7.909555e-06,0.014962494,0.037617628,0.2217556,0.047255028,0.019897284,0.12011813,0.01212295,0.052018993,0.0077494807,0.0064689247,0.049133077,0.015133014,0.06438084,0.05405936,0.040134512,0.09936272
20x36,0.012284526,0.01357995,0.079818845,0.013059113,7.733137e-06,0.0038881036,0.025200296,0.23230706,0.034028865,0.029519154,0.14250666,0.025529929,0.06852822,0.00536973,0.0066689216,0.0814619,0.010528019,0.0831249,0.031883463,0.032791633,0.06791303
20x38,0.01411521,0.026279463,0.084971756,0.0075606317,5.1221773e-06,0.010238406,0.045788392,0.23587376,0.031913184,0.011997362,0.1451364,0.008272816,0.06669988,0.01811882,0.014425172,0.070010506,0.0064107226,0.08370156,0.03022088,0.017564887,0.070695125
20x40,0.010823335,0.025557507,0.10327763,0.020692868,0.033228174,0.0071410164,0.021303691,0.23208386,0.05674309,0.013673635,0.09557326,0.04545082,0.04867259,0.0065253386,0.016990365,0.043637555,0.0070863,0.048733573,0.032645863,0.024058873,0.1061006
20x42,0.01796521,0.011946264,0.121662885,0.037371032,0.0030284177,0.012557985,0.021960534,0.22323498,0.06365003,0.014437346,0.10615737,0.026175974,0.025020683,0.0052087824,0.028438106,0.05549672,0.014369325,0.04558467,0.04892179,0.030095635,0.08671618
20x44,0.019195184,0.008375064,0.12502564,0.049457323,0.00091544085,0.00441273,0.021620996,0.24336849,0.07700796,0.011867027,0.09655189,0.024494687,0.012593088,0.00544928,0.045614924,0.049742814,0.01822127,0.031751346,0.052108057,0.030012578,0.072214164
20x46,0.01690146,0.008209403,0.124461465,0.03850903,8.024839e-06,0.0038318762,0.02761631,0.24655153,0.080104366,0.014560003,0.099463776,0.028129864,0.012314381,0.0059540393,0.030254014,0.05590593,0.015104098,0.040963847,0.050002962,0.029301789,0.07185181
20x48,0.015491483,0.009646905,0.12234594,0.030090107,0.00060080294,0.006062865,0.03348476,0.25124532,0.07986918,0.013755546,0.0945862,0.02883781,0.013620614,0.005631926,0.02572975,0.05557239,0.0135590015,0.046064243,0.046705864,0.028772842,0.07832649
20x50,0.013618926,0.007853604,0.1253302,0.03236639,2.4012652e-06,9.134476e-05,0.026071047,0.26339903,0.08621381,0.012986293,0.10221843,0.034360312,0.0097337635,0.0025274525,0.025117548,0.057493612,0.011920559,0.04012117,0.045655962,0.028699972,0.074218206
20x52,0.017344343,0.010073187,0.121950045,0.040661838,0.0020473115,0.00360923,0.020900784,0.24945153,0.08217508,0.0144436015,0.09800698,0.027200121,0.011872149,0.0066678124,0.04141085,0.05258174,0.018433735,0.03435639,0.047594234,0.028471712,0.07074737
21x13,0.019406935,0.019345894,0.11164232,0.016100073,3.8917974e-06,0.0066113393,0.039054647,0.24012905,0.05401482,0.014910524,0.09799938,0.027136201,0.02526197,0.005121396,0.004990579,0.04623375,0.05409801,0.051764622,0.036462992,0.035226434,0.09448518
21x15,0.014985953,0.013050056,0.10369386,0.019738758,0.0012691461,0.022209719,0.03854052,0.21761154,0.060003344,0.014793633,0.092345014,0.017492859,0.044329576,0.0072043287,0.010717535,0.054488167,0.027740542,0.05958054,0.049341336,0.041536927,0.08932668
