8.425881190488291618e-05,9.801599230376066129e-05,1.106439805314533180e-04,6.228797353512764701e-02,1.787673539851889204e-01,2.806282436782528661e-04,3.667807519746077438e-01,2.060819569383822347e-04,1.725303428665334808e-04,2.316413382752338102e-01,4.630324089127565990e-02,1.041178127980937559e-04,7.391712257947497607e-05,8.076259745225530882e-05,1.410334501777131544e-02,7.744395337200323383e-05,5.807865735191372841e-05,1.010205147181758963e-04,6.439539233847549218e-05,2.005835741681951528e-02,7.361507652657572898e-02,6.427169958434831871e-05,4.866395298981664869e-03
6.471566895527746299e-05,8.596312686528892108e-05,1.151153839760753802e-04,1.459896476914414559e-04,5.210737706096044697e-01,2.062587706751373303e-04,1.327330624398494197e-01,1.354391769053869344e-04,1.515642647413436488e-04,1.000401492627436134e-01,1.415942767631339627e-04,1.650252258702164510e-04,6.865137273207903780e-05,2.220937336810667184e-01,2.214548313867490542e-02,8.985173887743277976e-05,5.916372839151321818e-05,9.570848075443182806e-05,6.261888319517110700e-05,9.374321803144992319e-05,8.783447975742526056e-05,6.080250643393189815e-05,8.376091744402440790e-05
5.436263362803481214e-02,6.327308971719289201e-05,7.154121773793783979e-05,3.658556419504437746e-02,7.394297907346264833e-05,7.422905493345275385e-01,7.108833362960229204e-05,9.284182807501165091e-03,9.973716883585879739e-05,6.494110227677874858e-05,2.214395983204870896e-03,7.386117615832030160e-05,5.107337463396184341e-05,6.833700901751602920e-05,5.150634545133805166e-05,5.882975233121657318e-05,3.949277699960658994e-05,5.277331701337649450e-02,5.456082901017903256e-05,6.881112214309909058e-05,1.014537985163106448e-01,4.991954749791781883e-05,7.464269748606239057e-05
6.542204905806321691e-02,8.149037328707462542e-05,8.872807193736078040e-05,1.004779244680426931e-04,5.706319933466532657e-01,1.063876938347791101e-04,1.598979113232185667e-01,5.013136669261983791e-04,1.219205548448824394e-04,4.202922908260357869e-04,1.102190161507695201e-04,9.582942839972487248e-02,6.508282671292500319e-05,6.444307558322674712e-02,3.124569726361998631e-02,2.886873750923335861e-04,5.902252687656636768e-05,1.231566652171612740e-04,6.912589571235487260e-05,1.022079506393700990e-04,1.147003629677434362e-04,6.514779938676540524e-05,1.011188403061291825e-02
3.038517666735834899e-02,6.470239147296205640e-02,1.225412320208733711e-04,2.917277064599390068e-01,2.843733940242051733e-04,1.639540511617050000e-01,2.809126323379420795e-02,1.076890570382634839e-03,6.208382407382018187e-02,8.212602421643245437e-05,3.397733759105117102e-01,1.004719212522331033e-04,6.179566669362538268e-05,7.693055855652722633e-05,1.680023071970234913e-02,7.045202998807187649e-05,5.702626967726028543e-05,1.837562386135937890e-04,5.727678048073663123e-05,9.380155599713557127e-05,8.025986714811425148e-05,5.242712968721255243e-05,8.185106146880026415e-05
9.469560657046647634e-05,1.231636016651622447e-04,1.841230002931726062e-01,1.855341634373482661e-04,1.544745648886595697e-04,1.794242299990537332e-04,6.411700946540063173e-01,1.880875142419514610e-04,1.744511104139196257e-04,1.055167695251889564e-04,1.394906095378895710e-04,1.425103709945866031e-04,1.039388348264663314e-04,1.133218791303681751e-04,7.629524051868924841e-05,1.102251355565830578e-04,7.006634276006377016e-05,1.207787194302050268e-04,4.937484945945391085e-02,1.069777646110342800e-04,1.229653879318793469e-01,7.755910330555320612e-05,1.001561000746750360e-04
2.670694125857451780e-04,8.732126888560740984e-05,2.226689521534412728e-04,2.312177081578043749e-04,9.186104559597316893e-03,4.755436319007140295e-04,1.065770231680532028e-04,9.053174775955760624e-05,1.681208956349033556e-04,1.445740547354209815e-01,1.753166828099277260e-04,2.322210906395428393e-04,6.885117028069250922e-05,7.958233102843309710e-05,6.066234962070454192e-05,7.154600952207686181e-05,5.331251902285584937e-05,7.892824105481072931e-05,8.029338081614731859e-05,8.415962338522827713e-01,4.437267102823474509e-04,6.207492034670207678e-05,1.588040807028820705e-03
1.149298422023813858e-04,1.440401457089718062e-01,2.349491316457295031e-01,5.874634615235864166e-01,1.967560283615963843e-02,1.590860227183276136e-04,1.472075778627582158e-04,1.431005885813726140e-04,1.293756228438418916e-04,8.244875473532841390e-05,1.142966128612699978e-04,1.496026234184601742e-04,7.259082390993828874e-05,1.044206602044144732e-04,7.060549000667428029e-05,9.121676154358982847e-05,5.582630439621657673e-05,7.823760372587153103e-05,5.983427287841322159e-05,1.041304529588447155e-04,1.200983762675000149e-02,6.557775537668974564e-05,1.193328885783991088e-04
5.665530632533057184e-05,8.229688856070270422e-05,1.310684376244566646e-04,1.607893936652685367e-04,1.467313124086763092e-04,4.340856787222919788e-01,1.284472105076140379e-04,1.206391298302032507e-04,4.182615950777355818e-01,1.160242951836660971e-04,1.473467116367402178e-02,1.735897963617246895e-02,7.324998851185424327e-05,7.051232437739128579e-05,1.778147989221688879e-04,8.357825051364474564e-05,5.714793381238687288e-05,8.460276540131998887e-05,1.135670545086663458e-01,1.471145977648630817e-04,7.293898387813522555e-05,1.813607788136448260e-04,1.010484953581078301e-04
2.982116634658644365e-04,7.435939198373839321e-02,5.982092256330006075e-01,3.269057532555607920e-04,4.705632352050454631e-02,3.998880146623054314e-04,1.013250085634850140e-04,2.344431837892812706e-04,2.219665856360992487e-04,2.206611345169298410e-01,1.975862630849769554e-04,4.332572265049718097e-02,1.030700627667112493e-04,1.087684841832528711e-04,4.696147659716584655e-03,1.558697148912614988e-04,1.281643194327931521e-04,1.986770600546121303e-04,1.497977623066581348e-04,4.302914318121383642e-04,1.831869603012825892e-04,1.208206736906744663e-04,8.333081093715869261e-03
